nom,date,cumulative_confirmed_cases,nom_clean,new_cases,rt_proxy,cumulative_confirmed_deaths,days_since_first_case,rolling_7d_new_cases,days_since_last_case,population_density,population_density_was_missing,label_next_7d_onset,has_full_future_window
Kambala,2026-07-08,2.0,Kambala,0.0,0.0,2.0,28,0.0,8.0,113.635589703185,0,0,True
Mangala,2026-07-08,43.0,Mangala,3.0,1.4615384615384617,23.0,41,19.0,1.0,162.268440527417,0,1,True
Musienene,2026-07-08,8.0,Musienene,0.0,5.0,2.0,22,5.0,3.0,272.413057812586,0,1,True
Aungba,2026-07-08,6.0,Aungba,0.0,,2.0,41,0.0,20.0,171.063075277196,0,0,True
Fataki,2026-07-08,4.0,Fataki,0.0,,1.0,43,3.0,1.0,374.843916988277,0,1,True
Nizi,2026-07-08,104.0,Nizi,10.0,1.0,36.0,48,39.0,1.0,671.566862038288,0,1,True
Drodro,2026-07-08,3.0,Drodro,0.0,0.0,3.0,21,0.0,9.0,349.734033181171,0,1,True
Bambu,2026-07-08,29.0,Bambu,1.0,6.5,10.0,49,13.0,2.0,293.755113499808,0,1,True
Butembo,2026-07-08,42.0,Butembo,0.0,1.3333333333333333,20.0,51,8.0,1.0,3648.62216219997,0,1,True
Nia Nia,2026-07-08,35.0,Nia Nia,0.0,2.3,13.0,25,23.0,1.0,12.2620174888054,0,1,True
Mabalako,2026-07-08,1.0,Mabalako,0.0,,0.0,25,0.0,25.0,224.427753196912,0,0,True
Kyondo,2026-07-08,4.0,Kyondo,0.0,,2.0,44,1.0,5.0,287.209696136707,0,1,True
Mandima,2026-07-08,5.0,Mandima,0.0,3.0,2.0,9,3.0,2.0,45.9588924986637,0,1,True
Oicha,2026-07-08,3.0,Oicha,0.0,,2.0,45,0.0,22.0,217.407676331775,0,0,True
Miti Murhesa,2026-07-08,3.0,Miti Murhesa,0.0,,1.0,48,0.0,29.0,722.651452069188,0,0,True
Katwa,2026-07-08,61.0,Katwa,0.0,0.6666666666666666,41.0,51,12.0,1.0,7809.37779884317,0,1,True
Bunia,2026-07-08,487.0,Bunia,4.0,0.5419847328244275,141.0,54,71.0,1.0,4336.1457340514,0,1,True
Mongbwalu,2026-07-08,315.0,Mongbwalu,5.0,1.0975609756097562,167.0,55,45.0,1.0,49.26880991961,0,1,True
Aru,2026-07-08,3.0,Aru,0.0,,1.0,47,0.0,34.0,339.239633491485,0,0,True
Lolwa,2026-07-08,1.0,Lolwa,0.0,,1.0,8,0.0,8.0,8.68092115622124,0,1,True
Vuhovi,2026-07-08,1.0,Vuhovi,0.0,,1.0,28,0.0,28.0,380.412706373374,0,0,True
Damas,2026-07-08,5.0,Damas,0.0,0.0,0.0,43,0.0,9.0,53.1851080273012,0,1,True
Gety,2026-07-08,1.0,Gety,0.0,,0.0,41,0.0,41.0,86.0299313935469,0,0,True
Kalunguta,2026-07-08,2.0,Kalunguta,0.0,,1.0,45,0.0,22.0,217.291453102909,0,0,True
Logo,2026-07-08,7.0,Logo,0.0,0.0,0.0,37,0.0,13.0,557.063799173426,0,0,True
Beni,2026-07-08,29.0,Beni,0.0,0.375,19.0,41,3.0,5.0,583.694814150159,0,1,True
Kilo,2026-07-08,9.0,Kilo,0.0,0.0,1.0,48,0.0,14.0,107.546199583958,0,1,True
Lita,2026-07-08,41.0,Lita,1.0,0.8181818181818182,16.0,41,9.0,2.0,228.628253664484,0,1,True
Masereka,2026-07-08,3.0,Masereka,0.0,,0.0,28,2.0,3.0,859.910963009083,0,0,True
Tchomia,2026-07-08,15.0,Tchomia,0.0,0.1428571428571428,2.0,29,1.0,6.0,228.779480612625,0,1,True
Rwampara,2026-07-08,370.0,Rwampara,6.0,0.6666666666666666,80.0,54,62.0,1.0,378.392262151519,0,1,True
Nyankunde,2026-07-08,97.0,Nyankunde,0.0,0.2222222222222222,22.0,51,2.0,1.0,100.872453475923,0,1,True
Boga,2026-07-08,1.0,Boga,0.0,,1.0,2,0.0,2.0,73.1151310342453,0,0,True
Rimba,2026-07-08,4.0,Rimba,0.0,,0.0,43,1.0,3.0,475.541098374732,0,0,True
Fataki,2026-07-09,4.0,Fataki,0.0,,1.0,44,3.0,2.0,374.843916988277,0,1,True
Rwampara,2026-07-09,373.0,Rwampara,3.0,0.5257731958762887,83.0,55,51.0,1.0,378.392262151519,0,1,True
Bambu,2026-07-09,29.0,Bambu,0.0,2.75,10.0,50,11.0,1.0,293.755113499808,0,1,True
Masereka,2026-07-09,3.0,Masereka,0.0,,0.0,29,2.0,4.0,859.910963009083,0,0,True
Nizi,2026-07-09,107.0,Nizi,3.0,1.2,36.0,49,42.0,1.0,671.566862038288,0,1,True
Kyondo,2026-07-09,5.0,Kyondo,1.0,,3.0,45,2.0,6.0,287.209696136707,0,1,True
Mangala,2026-07-09,43.0,Mangala,0.0,1.9,23.0,42,19.0,1.0,162.268440527417,0,1,True
Mongbwalu,2026-07-09,327.0,Mongbwalu,12.0,1.5,170.0,56,54.0,1.0,49.26880991961,0,1,True
Tchomia,2026-07-09,17.0,Tchomia,2.0,0.2857142857142857,4.0,30,2.0,7.0,228.779480612625,0,1,True
Rimba,2026-07-09,4.0,Rimba,0.0,,0.0,44,1.0,4.0,475.541098374732,0,0,True
Lolwa,2026-07-09,1.0,Lolwa,0.0,,1.0,9,0.0,9.0,8.68092115622124,0,1,True
Kilo,2026-07-09,9.0,Kilo,0.0,0.0,1.0,49,0.0,15.0,107.546199583958,0,1,True
Vuhovi,2026-07-09,1.0,Vuhovi,0.0,,1.0,29,0.0,29.0,380.412706373374,0,0,True
Musienene,2026-07-09,9.0,Musienene,1.0,6.0,2.0,23,6.0,4.0,272.413057812586,0,1,True
Katwa,2026-07-09,66.0,Katwa,5.0,0.7894736842105263,45.0,52,15.0,2.0,7809.37779884317,0,1,True
Butembo,2026-07-09,43.0,Butembo,1.0,0.5,20.0,52,5.0,2.0,3648.62216219997,0,1,True
Mabalako,2026-07-09,1.0,Mabalako,0.0,,0.0,26,0.0,26.0,224.427753196912,0,0,True
Drodro,2026-07-09,3.0,Drodro,0.0,0.0,3.0,22,0.0,10.0,349.734033181171,0,1,True
Nia Nia,2026-07-09,35.0,Nia Nia,0.0,2.3,13.0,26,23.0,2.0,12.2620174888054,0,1,True
Komanda,2026-07-09,25.0,Komanda,2.0,0.6666666666666666,8.0,42,6.0,3.0,69.5013595444792,0,1,True
Nyankunde,2026-07-09,97.0,Nyankunde,0.0,0.2222222222222222,22.0,52,2.0,2.0,100.872453475923,0,1,True
Aungba,2026-07-09,6.0,Aungba,0.0,,2.0,42,0.0,21.0,171.063075277196,0,0,True
Oicha,2026-07-09,3.0,Oicha,0.0,,2.0,46,0.0,23.0,217.407676331775,0,0,True
Kambala,2026-07-09,2.0,Kambala,0.0,0.0,2.0,29,0.0,9.0,113.635589703185,0,0,True
Lita,2026-07-09,42.0,Lita,1.0,1.0,17.0,42,9.0,1.0,228.628253664484,0,1,True
Miti Murhesa,2026-07-09,3.0,Miti Murhesa,0.0,,1.0,49,0.0,30.0,722.651452069188,0,0,True
Boga,2026-07-09,1.0,Boga,0.0,,1.0,3,0.0,3.0,73.1151310342453,0,0,True
Kalunguta,2026-07-09,2.0,Kalunguta,0.0,,1.0,46,0.0,23.0,217.291453102909,0,0,True
Mambasa,2026-07-09,5.0,Mambasa,1.0,,4.0,44,3.0,3.0,9.38305119840287,0,0,True
Damas,2026-07-09,5.0,Damas,0.0,0.0,0.0,44,0.0,10.0,53.1851080273012,0,1,True
Goma,2026-07-09,1.0,Goma,0.0,0.0,0.0,52,0.0,7.0,8413.39578071933,0,0,True
Mandima,2026-07-09,5.0,Mandima,0.0,0.3333333333333333,2.0,10,1.0,3.0,45.9588924986637,0,1,True
Beni,2026-07-09,30.0,Beni,1.0,0.25,20.0,42,2.0,6.0,583.694814150159,0,1,True
Aru,2026-07-09,3.0,Aru,0.0,,1.0,48,0.0,35.0,339.239633491485,0,0,True
Gety,2026-07-09,1.0,Gety,0.0,,0.0,42,0.0,42.0,86.0299313935469,0,0,True
Bunia,2026-07-09,495.0,Bunia,8.0,0.5307692307692308,149.0,55,69.0,1.0,4336.1457340514,0,1,True
Logo,2026-07-09,7.0,Logo,0.0,0.0,0.0,38,0.0,14.0,557.063799173426,0,0,True
Musienene,2026-07-10,9.0,Musienene,0.0,2.5,2.0,24,5.0,1.0,272.413057812586,0,1,True
Wamba,2026-07-10,1.0,Wamba,0.0,,1.0,0,0.0,0.0,32.9959663235373,0,1,True
Nizi,2026-07-10,110.0,Nizi,3.0,1.2857142857142858,36.0,50,45.0,1.0,671.566862038288,0,1,True
Nia Nia,2026-07-10,35.0,Nia Nia,0.0,3.2857142857142856,13.0,27,23.0,3.0,12.2620174888054,0,1,True
Aungba,2026-07-10,6.0,Aungba,0.0,,2.0,43,0.0,22.0,171.063075277196,0,0,True
Miti Murhesa,2026-07-10,3.0,Miti Murhesa,0.0,,1.0,50,0.0,31.0,722.651452069188,0,0,True
Bambu,2026-07-10,31.0,Bambu,2.0,3.25,10.0,51,13.0,2.0,293.755113499808,0,1,True
Mongbwalu,2026-07-10,329.0,Mongbwalu,2.0,1.5142857142857142,171.0,57,53.0,1.0,49.26880991961,0,1,True
Nyankunde,2026-07-10,97.0,Nyankunde,0.0,0.2222222222222222,23.0,53,2.0,3.0,100.872453475923,0,1,True
Kilo,2026-07-10,9.0,Kilo,0.0,0.0,1.0,50,0.0,16.0,107.546199583958,0,1,True
Butembo,2026-07-10,43.0,Butembo,0.0,0.2727272727272727,20.0,53,3.0,1.0,3648.62216219997,0,1,True
Logo,2026-07-10,7.0,Logo,0.0,0.0,0.0,39,0.0,15.0,557.063799173426,0,0,True
Mangala,2026-07-10,50.0,Mangala,7.0,2.6666666666666665,29.0,43,24.0,2.0,162.268440527417,0,1,True
Tchomia,2026-07-10,19.0,Tchomia,2.0,0.5714285714285714,4.0,31,4.0,1.0,228.779480612625,0,1,True
Kalunguta,2026-07-10,2.0,Kalunguta,0.0,,1.0,47,0.0,24.0,217.291453102909,0,0,True
Damas,2026-07-10,5.0,Damas,0.0,0.0,0.0,45,0.0,11.0,53.1851080273012,0,1,True
Lolwa,2026-07-10,1.0,Lolwa,0.0,,1.0,10,0.0,10.0,8.68092115622124,0,1,True
Mandima,2026-07-10,8.0,Mandima,3.0,1.3333333333333333,3.0,11,4.0,4.0,45.9588924986637,0,1,True
Lubunga (Tshopo),2026-07-10,1.0,Lubunga (Tshopo),0.0,,0.0,0,0.0,0.0,166.304620035818,0,0,True
Kambala,2026-07-10,2.0,Kambala,0.0,0.0,2.0,30,0.0,10.0,113.635589703185,0,0,True
Katwa,2026-07-10,67.0,Katwa,1.0,0.8421052631578947,45.0,53,16.0,1.0,7809.37779884317,0,1,True
Goma,2026-07-10,1.0,Goma,0.0,0.0,0.0,53,0.0,8.0,8413.39578071933,0,0,True
Mabalako,2026-07-10,1.0,Mabalako,0.0,,0.0,27,0.0,27.0,224.427753196912,0,0,True
Mambasa,2026-07-10,5.0,Mambasa,0.0,,4.0,45,3.0,1.0,9.38305119840287,0,1,True
Aru,2026-07-10,3.0,Aru,0.0,,1.0,49,0.0,36.0,339.239633491485,0,1,True
Boga,2026-07-10,1.0,Boga,0.0,,1.0,4,0.0,4.0,73.1151310342453,0,0,True
Oicha,2026-07-10,3.0,Oicha,0.0,,2.0,47,0.0,24.0,217.407676331775,0,0,True
Gety,2026-07-10,1.0,Gety,0.0,,0.0,43,0.0,43.0,86.0299313935469,0,0,True
Makiso Kisangani,2026-07-10,2.0,Makiso Kisangani,0.0,,2.0,0,0.0,0.0,2612.01303028921,0,0,True
Fataki,2026-07-10,4.0,Fataki,0.0,,1.0,45,3.0,3.0,374.843916988277,0,1,True
Rwampara,2026-07-10,384.0,Rwampara,11.0,0.4722222222222222,89.0,56,51.0,1.0,378.392262151519,0,1,True
Beni,2026-07-10,30.0,Beni,0.0,0.1111111111111111,20.0,43,1.0,1.0,583.694814150159,0,1,True
Drodro,2026-07-10,4.0,Drodro,1.0,0.5,3.0,23,1.0,11.0,349.734033181171,0,1,True
Bunia,2026-07-10,503.0,Bunia,8.0,0.5669291338582677,156.0,56,72.0,1.0,4336.1457340514,0,1,True
Komanda,2026-07-10,25.0,Komanda,0.0,1.0,8.0,43,6.0,1.0,69.5013595444792,0,1,True
Masereka,2026-07-10,3.0,Masereka,0.0,1.0,0.0,30,1.0,5.0,859.910963009083,0,0,True
Kyondo,2026-07-10,5.0,Kyondo,0.0,1.0,3.0,46,1.0,1.0,287.209696136707,0,1,True
Mangobo,2026-07-10,1.0,Mangobo,0.0,,0.0,0,0.0,0.0,10516.1642779903,0,0,True
Rimba,2026-07-10,4.0,Rimba,0.0,,0.0,45,1.0,5.0,475.541098374732,0,1,True
Vuhovi,2026-07-10,1.0,Vuhovi,0.0,,1.0,30,0.0,30.0,380.412706373374,0,0,True
Lita,2026-07-10,45.0,Lita,3.0,1.7142857142857142,19.0,43,12.0,1.0,228.628253664484,0,1,True
Vuhovi,2026-07-11,1.0,Vuhovi,0.0,,1.0,31,0.0,31.0,380.412706373374,0,0,True
Aru,2026-07-11,3.0,Aru,0.0,,1.0,50,0.0,37.0,339.239633491485,0,1,True
Gety,2026-07-11,1.0,Gety,0.0,,0.0,44,0.0,44.0,86.0299313935469,0,0,True
Nia-Nia,2026-07-11,36.0,Nia Nia,1.0,3.4285714285714284,12.0,28,24.0,4.0,12.2620174888054,0,1,True
Mabalako,2026-07-11,1.0,Mabalako,0.0,,0.0,28,0.0,28.0,224.427753196912,0,0,True
Rumba,2026-07-11,4.0,Rimba,0.0,,0.0,46,1.0,6.0,475.541098374732,0,1,True
Butembo,2026-07-11,44.0,Butembo,1.0,0.4444444444444444,21.0,54,4.0,2.0,3648.62216219997,0,1,True
Katwa,2026-07-11,71.0,Katwa,4.0,1.0,47.0,54,19.0,1.0,7809.37779884317,0,1,True
Oicha,2026-07-11,3.0,Oicha,0.0,,2.0,48,0.0,25.0,217.407676331775,0,0,True
Kilo,2026-07-11,9.0,Kilo,0.0,,1.0,51,0.0,17.0,107.546199583958,0,1,True
Ariwara,2026-07-11,1.0,Ariwara,0.0,,1.0,0,0.0,0.0,472.552156473714,0,1,True
Goma,2026-07-11,1.0,Goma,0.0,0.0,0.0,54,0.0,9.0,8413.39578071933,0,0,True
Damas,2026-07-11,5.0,Damas,0.0,0.0,0.0,46,0.0,12.0,53.1851080273012,0,1,True
Lolwa,2026-07-11,1.0,Lolwa,0.0,,1.0,11,0.0,11.0,8.68092115622124,0,1,True
Komanda,2026-07-11,27.0,Komanda,2.0,0.5555555555555556,8.0,44,5.0,2.0,69.5013595444792,0,0,True
Aungba,2026-07-11,6.0,Aungba,0.0,,2.0,44,0.0,23.0,171.063075277196,0,0,True
Tchomia,2026-07-11,19.0,Tchomia,0.0,0.6666666666666666,4.0,32,4.0,1.0,228.779480612625,0,1,True
Kyondo,2026-07-11,7.0,Kyondo,2.0,3.0,3.0,47,3.0,2.0,287.209696136707,0,1,True
Kalunguta,2026-07-11,2.0,Kalunguta,0.0,,1.0,48,0.0,25.0,217.291453102909,0,0,True
Makiso Kisangani,2026-07-11,2.0,Makiso Kisangani,0.0,,2.0,1,0.0,1.0,2612.01303028921,0,1,True
Kambala,2026-07-11,2.0,Kambala,0.0,0.0,2.0,31,0.0,11.0,113.635589703185,0,0,True
Logo,2026-07-11,7.0,Logo,0.0,0.0,0.0,40,0.0,16.0,557.063799173426,0,0,True
Mongbwalu,2026-07-11,336.0,Mongbwalu,7.0,1.7575757575757576,177.0,58,58.0,1.0,49.26880991961,0,1,True
Lita,2026-07-11,48.0,Lita,3.0,2.142857142857143,19.0,44,15.0,1.0,228.628253664484,0,1,True
Musienene,2026-07-11,10.0,Musienene,1.0,1.0,2.0,25,4.0,2.0,272.413057812586,0,1,True
Bunia,2026-07-11,507.0,Bunia,4.0,0.5564516129032258,160.0,57,69.0,1.0,4336.1457340514,0,1,True
Nyankunde,2026-07-11,99.0,Nyankunde,2.0,1.0,25.0,54,4.0,4.0,100.872453475923,0,0,True
Lubunga (Tshopo),2026-07-11,1.0,Lubunga (Tshopo),0.0,,0.0,1,0.0,1.0,166.304620035818,0,0,True
Nizi,2026-07-11,121.0,Nizi,11.0,1.1666666666666667,47.0,51,49.0,1.0,671.566862038288,0,1,True
Drodro,2026-07-11,4.0,Drodro,0.0,0.5,3.0,24,1.0,1.0,349.734033181171,0,1,True
Beni,2026-07-11,30.0,Beni,0.0,0.1111111111111111,20.0,44,1.0,2.0,583.694814150159,0,1,True
Masereka,2026-07-11,3.0,Masereka,0.0,1.0,0.0,31,1.0,6.0,859.910963009083,0,0,True
Mangala,2026-07-11,50.0,Mangala,0.0,2.6666666666666665,29.0,44,24.0,1.0,162.268440527417,0,1,True
Mandima,2026-07-11,8.0,Mandima,0.0,1.3333333333333333,3.0,12,4.0,1.0,45.9588924986637,0,1,True
Mambasa,2026-07-11,5.0,Mambasa,0.0,,4.0,46,3.0,2.0,9.38305119840287,0,1,True
Fataki,2026-07-11,4.0,Fataki,0.0,,1.0,46,3.0,4.0,374.843916988277,0,1,True
Boga,2026-07-11,1.0,Boga,0.0,,1.0,5,0.0,5.0,73.1151310342453,0,0,True
Wamba,2026-07-11,1.0,Wamba,0.0,,1.0,1,0.0,1.0,32.9959663235373,0,1,True
Rwampara,2026-07-11,393.0,Rwampara,9.0,0.4579439252336448,90.0,57,49.0,1.0,378.392262151519,0,1,True
Mangobo,2026-07-11,1.0,Mangobo,0.0,,0.0,1,0.0,1.0,10516.1642779903,0,0,True
Bambu,2026-07-11,31.0,Bambu,0.0,3.25,10.0,52,13.0,1.0,293.755113499808,0,1,True
Miti-Murhesa,2026-07-11,3.0,Miti Murhesa,0.0,,1.0,51,0.0,32.0,722.651452069188,0,0,True
Lolwa,2026-07-13,2.0,Lolwa,1.0,,1.0,13,1.0,13.0,8.68092115622124,0,0,True
Mandima,2026-07-13,8.0,Mandima,0.0,1.3333333333333333,3.0,14,4.0,3.0,45.9588924986637,0,1,True
Musienene,2026-07-13,11.0,Musienene,1.0,0.5,2.0,27,3.0,2.0,272.413057812586,0,1,True
Wamba,2026-07-13,8.0,Wamba,7.0,,8.0,3,7.0,3.0,32.9959663235373,0,1,True
Rwampara,2026-07-13,405.0,Rwampara,12.0,0.6153846153846154,95.0,59,56.0,2.0,378.392262151519,0,1,True
Aungba,2026-07-13,6.0,Aungba,0.0,,2.0,46,0.0,25.0,171.063075277196,0,0,True
Tchomia,2026-07-13,19.0,Tchomia,0.0,0.8,4.0,34,4.0,3.0,228.779480612625,0,1,True
Beni,2026-07-13,31.0,Beni,1.0,0.2857142857142857,20.0,46,2.0,4.0,583.694814150159,0,1,True
Kalunguta,2026-07-13,2.0,Kalunguta,0.0,,1.0,50,0.0,27.0,217.291453102909,0,0,True
Boma Mangbetu,2026-07-13,2.0,Boma Mangbetu,0.0,,1.0,0,0.0,0.0,150.604080538261,0,1,True
Logo,2026-07-13,7.0,Logo,0.0,,0.0,42,0.0,18.0,557.063799173426,0,1,True
Mangobo,2026-07-13,1.0,Mangobo,0.0,,0.0,3,0.0,3.0,10516.1642779903,0,0,True
Lita,2026-07-13,59.0,Lita,11.0,3.7142857142857135,23.0,46,26.0,2.0,228.628253664484,0,1,True
Mangala,2026-07-13,50.0,Mangala,0.0,1.0625,29.0,46,17.0,3.0,162.268440527417,0,1,True
Kambala,2026-07-13,2.0,Kambala,0.0,0.0,2.0,33,0.0,13.0,113.635589703185,0,0,True
Bambu,2026-07-13,31.0,Bambu,0.0,0.5454545454545454,10.0,54,6.0,3.0,293.755113499808,0,1,True
Mongbwalu,2026-07-13,336.0,Mongbwalu,0.0,1.263157894736842,182.0,60,48.0,2.0,49.26880991961,0,1,True
Makiso Kisangani,2026-07-13,2.0,Makiso Kisangani,0.0,,2.0,3,0.0,3.0,2612.01303028921,0,1,True
Ariwara,2026-07-13,1.0,Ariwara,0.0,,1.0,2,0.0,2.0,472.552156473714,0,1,True
Komanda,2026-07-13,27.0,Komanda,0.0,0.5555555555555556,10.0,46,5.0,2.0,69.5013595444792,0,0,True
Drodro,2026-07-13,5.0,Drodro,1.0,1.0,3.0,26,2.0,3.0,349.734033181171,0,0,True
Bunia,2026-07-13,534.0,Bunia,27.0,0.6356589147286822,172.0,59,82.0,2.0,4336.1457340514,0,1,True
Isiro,2026-07-13,1.0,Isiro,0.0,,1.0,0,0.0,0.0,157.173190370321,0,1,True
Oicha,2026-07-13,3.0,Oicha,0.0,,2.0,50,0.0,27.0,217.407676331775,0,1,True
Katwa,2026-07-13,76.0,Katwa,5.0,1.411764705882353,55.0,56,24.0,2.0,7809.37779884317,0,1,True
Miti-Murhesa,2026-07-13,3.0,Miti Murhesa,0.0,,1.0,53,0.0,34.0,722.651452069188,0,0,True
Butembo,2026-07-13,46.0,Butembo,2.0,0.8571428571428571,22.0,56,6.0,2.0,3648.62216219997,0,1,True
Gety,2026-07-13,1.0,Gety,0.0,,0.0,46,0.0,46.0,86.0299313935469,0,0,True
Fataki,2026-07-13,5.0,Fataki,1.0,3.0,4.0,48,3.0,6.0,374.843916988277,0,1,True
Vuhovi,2026-07-13,1.0,Vuhovi,0.0,,1.0,33,0.0,33.0,380.412706373374,0,0,True
Aru,2026-07-13,3.0,Aru,0.0,,1.0,52,0.0,39.0,339.239633491485,0,1,True
Mabalako,2026-07-13,1.0,Mabalako,0.0,,0.0,30,0.0,30.0,224.427753196912,0,0,True
Mambasa,2026-07-13,5.0,Mambasa,0.0,,4.0,48,3.0,4.0,9.38305119840287,0,1,True
Rimba,2026-07-13,4.0,Rimba,0.0,0.0,0.0,48,0.0,8.0,475.541098374732,0,1,True
Masereka,2026-07-13,3.0,Masereka,0.0,0.0,0.0,33,0.0,8.0,859.910963009083,0,0,True
Kilo,2026-07-13,9.0,Kilo,0.0,,1.0,53,0.0,19.0,107.546199583958,0,1,True
Damas,2026-07-13,5.0,Damas,0.0,0.0,0.0,48,0.0,14.0,53.1851080273012,0,1,True
Kyondo,2026-07-13,7.0,Kyondo,0.0,3.0,3.0,49,3.0,2.0,287.209696136707,0,1,True
Nyankunde,2026-07-13,99.0,Nyankunde,0.0,1.0,26.0,56,3.0,2.0,100.872453475923,0,0,True
Nia-Nia,2026-07-13,36.0,Nia Nia,0.0,1.0666666666666669,7.0,30,16.0,2.0,12.2620174888054,0,1,True
Lubunga (Tshopo),2026-07-13,1.0,Lubunga (Tshopo),0.0,,1.0,3,0.0,3.0,166.304620035818,0,0,True
Boga,2026-07-13,1.0,Boga,0.0,,1.0,7,0.0,7.0,73.1151310342453,0,0,True
Nizi,2026-07-13,131.0,Nizi,10.0,1.1521739130434785,50.0,53,53.0,2.0,671.566862038288,0,1,True
Pawa,2026-07-13,3.0,Pawa,0.0,,3.0,0,0.0,0.0,164.129314559507,0,0,True
Goma,2026-07-13,1.0,Goma,0.0,0.0,0.0,56,0.0,11.0,8413.39578071933,0,0,True
Kilo,2026-07-15,10.0,Kilo,1.0,,2.0,55,1.0,21.0,107.546199583958,0,1,True
Wamba,2026-07-15,8.0,Wamba,0.0,,8.0,5,7.0,2.0,32.9959663235373,0,1,True
Katwa,2026-07-15,82.0,Katwa,6.0,2.363636363636364,59.0,58,26.0,2.0,7809.37779884317,0,1,True
Masereka,2026-07-15,3.0,Masereka,0.0,0.0,0.0,35,0.0,10.0,859.910963009083,0,1,True
Musienene,2026-07-15,14.0,Musienene,3.0,1.2,4.0,29,6.0,2.0,272.413057812586,0,1,True
Rimba,2026-07-15,4.0,Rimba,0.0,0.0,0.0,50,0.0,10.0,475.541098374732,0,1,True
Butembo,2026-07-15,52.0,Butembo,6.0,1.5714285714285714,26.0,58,11.0,2.0,3648.62216219997,0,1,True
Komanda,2026-07-15,27.0,Komanda,0.0,0.5714285714285714,10.0,48,4.0,4.0,69.5013595444792,0,1,True
Aru,2026-07-15,3.0,Aru,0.0,,1.0,54,0.0,41.0,339.239633491485,0,1,True
Bambu,2026-07-15,31.0,Bambu,0.0,0.25,11.0,56,3.0,5.0,293.755113499808,0,1,True
Rwampara,2026-07-15,418.0,Rwampara,13.0,0.9838709677419356,104.0,61,61.0,2.0,378.392262151519,0,1,True
Kambala,2026-07-15,2.0,Kambala,0.0,0.0,2.0,35,0.0,15.0,113.635589703185,0,0,True
Aungba,2026-07-15,6.0,Aungba,0.0,,2.0,48,0.0,27.0,171.063075277196,0,0,True
Bunia,2026-07-15,570.0,Bunia,36.0,0.8596491228070176,191.0,61,98.0,2.0,4336.1457340514,0,1,True
Nia-Nia,2026-07-15,42.0,Nia Nia,6.0,0.4090909090909091,9.0,32,9.0,4.0,12.2620174888054,0,1,True
Nyankunde,2026-07-15,99.0,Nyankunde,0.0,1.5,26.0,58,3.0,4.0,100.872453475923,0,1,True
Mongbwalu,2026-07-15,347.0,Mongbwalu,11.0,1.225,192.0,62,49.0,4.0,49.26880991961,0,1,True
Boga,2026-07-15,1.0,Boga,0.0,,1.0,9,0.0,9.0,73.1151310342453,0,0,True
Oicha,2026-07-15,3.0,Oicha,0.0,,3.0,52,0.0,29.0,217.407676331775,0,1,True
Vuhovi,2026-07-15,1.0,Vuhovi,0.0,,1.0,35,0.0,35.0,380.412706373374,0,0,True
Damas,2026-07-15,7.0,Damas,2.0,,0.0,50,2.0,16.0,53.1851080273012,0,1,True
Pawa,2026-07-15,3.0,Pawa,0.0,,3.0,2,0.0,2.0,164.129314559507,0,1,True
Mambasa,2026-07-15,5.0,Mambasa,0.0,0.5,4.0,50,1.0,6.0,9.38305119840287,0,1,True
Lubunga (Tshopo),2026-07-15,1.0,Lubunga (Tshopo),0.0,,1.0,5,0.0,5.0,166.304620035818,0,0,True
Goma,2026-07-15,1.0,Goma,0.0,0.0,0.0,58,0.0,13.0,8413.39578071933,0,0,True
Kyondo,2026-07-15,7.0,Kyondo,0.0,3.0,3.0,51,3.0,4.0,287.209696136707,0,1,True
Isiro,2026-07-15,1.0,Isiro,0.0,,1.0,2,0.0,2.0,157.173190370321,0,1,True
Gety,2026-07-15,1.0,Gety,0.0,,0.0,48,0.0,48.0,86.0299313935469,0,0,True
Fataki,2026-07-15,6.0,Fataki,1.0,1.5,5.0,50,3.0,2.0,374.843916988277,0,1,True
Makiso Kisangani,2026-07-15,2.0,Makiso Kisangani,0.0,,2.0,5,0.0,5.0,2612.01303028921,0,1,True
Lolwa,2026-07-15,2.0,Lolwa,0.0,,1.0,15,1.0,2.0,8.68092115622124,0,1,True
Mabalako,2026-07-15,1.0,Mabalako,0.0,,0.0,32,0.0,32.0,224.427753196912,0,0,True
Mandima,2026-07-15,9.0,Mandima,1.0,1.0,4.0,16,4.0,5.0,45.9588924986637,0,1,True
Mahagi,2026-07-15,1.0,Mahagi,0.0,,0.0,0,0.0,0.0,667.021055254224,0,0,True
Tchomia,2026-07-15,19.0,Tchomia,0.0,2.0,4.0,36,4.0,5.0,228.779480612625,0,1,True
Beni,2026-07-15,33.0,Beni,2.0,0.5714285714285714,22.0,48,4.0,2.0,583.694814150159,0,1,True
Logo,2026-07-15,7.0,Logo,0.0,,0.0,44,0.0,20.0,557.063799173426,0,1,True
Mangala,2026-07-15,50.0,Mangala,0.0,0.7333333333333333,29.0,48,11.0,5.0,162.268440527417,0,1,True
Miti-Murhesa,2026-07-15,3.0,Miti Murhesa,0.0,,1.0,55,0.0,36.0,722.651452069188,0,0,True
Kalunguta,2026-07-15,2.0,Kalunguta,0.0,,1.0,52,0.0,29.0,217.291453102909,0,1,True
Drodro,2026-07-15,5.0,Drodro,0.0,,3.0,28,2.0,2.0,349.734033181171,0,1,True
Boma Mangbetu,2026-07-15,2.0,Boma Mangbetu,0.0,,1.0,2,0.0,2.0,150.604080538261,0,1,True
